isa	organic_chemical	interacts_with	treats	disease_or_syndrome;	lipid;	antibiotic
interacts_with	organic_chemical	affects	process_of	amphibian;	chemical_viewed_structurally;	pathologic_function	cell_function	molecular_function	organism_function	mental_or_behavioral_dysfunction	genetic_function	neoplastic_process	mental_process	disease_or_syndrome
measurement_of	cell_function	conceptual_part_of	isa	occupational_activity;	quantitative_concept;	therapeutic_or_preventive_procedure
interacts_with	organic_chemical	affects	precedes	experimental_model_of_disease;	chemical_viewed_structurally;	mental_or_behavioral_dysfunction	neoplastic_process	disease_or_syndrome	pathologic_function
interacts_with	age_group	produces	affects	group;	family_group;	regulation_or_law
result_of	physiologic_function	degree_of	property_of	organism;	organism_attribute;	clinical_attribute
result_of	neoplastic_process	co-occurs_with	disrupts	fully_formed_anatomical_structure;	cell_or_molecular_dysfunction;	injury_or_poisoning
process_of	fungus	produces	performs	educational_activity;	organism_function;	age_group	family_group
isa	event	measures	treats	cell_or_molecular_dysfunction;	molecular_biology_research_technique;	antibiotic	pharmacologic_substance
location_of	molecular_biology_research_technique	manages	produces	clinical_drug;	self_help_or_relief_organization;	patient_or_disabled_group
associated_with	occupation_or_discipline	result_of	affects	archaeon;	social_behavior;	mental_process
part_of	rickettsia_or_chlamydia	associated_with	property_of	reptile;	anatomical_abnormality;	organism_attribute
causes	mental_or_behavioral_dysfunction	consists_of	affects	cell_or_molecular_dysfunction;	body_substance;	steroid	eicosanoid	nucleic_acid_nucleoside_or_nucleotide	lipid	organic_chemical	amino_acid_peptide_or_protein
assesses_effect_of	amino_acid_peptide_or_protein	method_of	measures	neuroreactive_substance_or_biogenic_amine;	laboratory_procedure;	diagnostic_procedure
associated_with	geographic_area	affects	process_of	social_behavior;	behavior;	individual_behavior
interacts_with	organic_chemical	affects	affects	biologic_function;	chemical_viewed_structurally;	mental_or_behavioral_dysfunction	mental_process	organism_function	neoplastic_process	molecular_function
associated_with	occupation_or_discipline	isa	associated_with	clinical_attribute;	social_behavior;	behavior
property_of	alga	isa	property_of	reptile;	clinical_attribute;	organism_attribute
interacts_with	invertebrate	exhibits	associated_with	anatomical_abnormality;	animal;	individual_behavior
causes	disease_or_syndrome	interacts_with	location_of	biologically_active_substance;	virus;	rickettsia_or_chlamydia
assesses_effect_of	amino_acid_peptide_or_protein	method_of	assesses_effect_of	nucleic_acid_nucleoside_or_nucleotide;	laboratory_procedure;	diagnostic_procedure
evaluation_of	governmental_or_regulatory_activity	result_of	process_of	disease_or_syndrome;	qualitative_concept;	mental_process
measurement_of	cell_function	conceptual_part_of	uses	pharmacologic_substance;	quantitative_concept;	therapeutic_or_preventive_procedure
interacts_with	organic_chemical	affects	result_of	anatomical_abnormality;	chemical_viewed_structurally;	mental_or_behavioral_dysfunction	molecular_function	genetic_function	mental_process	cell_function	neoplastic_process	disease_or_syndrome	organism_function	physiologic_function
interacts_with	enzyme	associated_with	interacts_with	reptile;	neuroreactive_substance_or_biogenic_amine;	virus
isa	event	measures	property_of	invertebrate;	molecular_biology_research_technique;	organism_attribute
location_of	molecular_biology_research_technique	manages	performs	daily_or_recreational_activity;	self_help_or_relief_organization;	patient_or_disabled_group
disrupts	mental_process	diagnoses	manifestation_of	organ_or_tissue_function;	pharmacologic_substance;	mental_or_behavioral_dysfunction	pathologic_function	disease_or_syndrome	cell_or_molecular_dysfunction
measurement_of	cell_function	conceptual_part_of	treats	congenital_abnormality;	quantitative_concept;	therapeutic_or_preventive_procedure
isa	functional_concept	conceptual_part_of	location_of	acquired_abnormality;	body_system;	fully_formed_anatomical_structure
process_of	fungus	produces	performs	laboratory_procedure;	organism_function;	age_group
result_of	neoplastic_process	co-occurs_with	disrupts	cell;	cell_or_molecular_dysfunction;	injury_or_poisoning
location_of	organ_or_tissue_function	produces	consists_of	lipid;	fully_formed_anatomical_structure;	body_substance
location_of	receptor	interacts_with	interacts_with	virus;	alga;	fungus
disrupts	cell	isa	disrupts	cell;	immunologic_factor;	biologically_active_substance
location_of	pathologic_function	produces	surrounds	embryonic_structure;	fully_formed_anatomical_structure;	body_substance
produces	carbohydrate	surrounds	part_of	tissue;	tissue;	cell_component	cell
issue_in	occupation_or_discipline	property_of	uses	medical_device;	group_attribute;	group	patient_or_disabled_group	professional_or_occupational_group	age_group
conceptual_part_of	behavior	issue_in	isa	entity;	idea_or_concept;	biomedical_occupation_or_discipline
disrupts	cell	isa	disrupts	body_part_organ_or_organ_component;	immunologic_factor;	biologically_active_substance
precedes	neoplastic_process	occurs_in	disrupts	organism_function;	mental_or_behavioral_dysfunction;	injury_or_poisoning
degree_of	neoplastic_process	co-occurs_with	disrupts	gene_or_genome;	experimental_model_of_disease;	injury_or_poisoning
property_of	alga	isa	measurement_of	organism_function;	clinical_attribute;	organism_attribute
isa	spatial_concept	associated_with	produces	biologically_active_substance;	geographic_area;	disease_or_syndrome	neoplastic_process	pathologic_function	mental_or_behavioral_dysfunction
produces	hormone	occurs_in	isa	idea_or_concept;	physiologic_function;	temporal_concept
exhibits	behavior	interacts_with	causes	cell_or_molecular_dysfunction;	animal;	invertebrate
co-occurs_with	injury_or_poisoning	occurs_in	occurs_in	neoplastic_process;	neoplastic_process;	mental_or_behavioral_dysfunction
analyzes	chemical_viewed_structurally	assesses_effect_of	disrupts	gene_or_genome;	diagnostic_procedure;	neuroreactive_substance_or_biogenic_amine	antibiotic	hazardous_or_poisonous_substance	hormone	immunologic_factor	receptor	pharmacologic_substance
disrupts	cell	isa	complicates	cell_or_molecular_dysfunction;	immunologic_factor;	biologically_active_substance
co-occurs_with	acquired_abnormality	location_of	location_of	immunologic_factor;	congenital_abnormality;	virus
part_of	mammal	developmental_form_of	location_of	cell_function;	embryonic_structure;	tissue	cell
location_of	molecular_biology_research_technique	manages	performs	health_care_activity;	self_help_or_relief_organization;	patient_or_disabled_group
isa	human_caused_phenomenon_or_process	result_of	affects	organ_or_tissue_function;	environmental_effect_of_humans;	biologic_function	pathologic_function	neoplastic_process	cell_function	physiologic_function	mental_process	organism_function	molecular_function	genetic_function	congenital_abnormality	anatomical_abnormality
co-occurs_with	physiologic_function	precedes	degree_of	mental_process;	cell_function;	organism_function
location_of	organ_or_tissue_function	produces	surrounds	embryonic_structure;	fully_formed_anatomical_structure;	body_substance
evaluation_of	experimental_model_of_disease	manifestation_of	co-occurs_with	genetic_function;	finding;	cell_function	molecular_function
location_of	organ_or_tissue_function	produces	consists_of	eicosanoid;	fully_formed_anatomical_structure;	body_substance
interacts_with	virus	causes	result_of	congenital_abnormality;	fungus;	mental_or_behavioral_dysfunction	neoplastic_process	experimental_model_of_disease	cell_or_molecular_dysfunction
issue_in	occupation_or_discipline	property_of	produces	intellectual_product;	group_attribute;	age_group	patient_or_disabled_group	group	professional_or_occupational_group	population_group
causes	cell_or_molecular_dysfunction	contains	issue_in	biomedical_occupation_or_discipline;	drug_delivery_device;	clinical_drug
analyzes	chemical_viewed_structurally	assesses_effect_of	ingredient_of	clinical_drug;	diagnostic_procedure;	indicator_reagent_or_diagnostic_aid	biomedical_or_dental_material	steroid	antibiotic	chemical_viewed_functionally	pharmacologic_substance	receptor	chemical	immunologic_factor	neuroreactive_substance_or_biogenic_amine	eicosanoid	biologically_active_substance	organic_chemical	inorganic_chemical	nucleic_acid_nucleoside_or_nucleotide	carbohydrate
analyzes	chemical_viewed_structurally	assesses_effect_of	indicates	cell_or_molecular_dysfunction;	diagnostic_procedure;	immunologic_factor
associated_with	biomedical_occupation_or_discipline	conceptually_related_to	result_of	mental_process;	individual_behavior;	idea_or_concept
measurement_of	cell_function	conceptual_part_of	uses	medical_device;	quantitative_concept;	therapeutic_or_preventive_procedure
affects	clinical_attribute	produces	part_of	rickettsia_or_chlamydia;	genetic_function;	cell_component
process_of	fungus	produces	performs	machine_activity;	organism_function;	family_group
process_of	fungus	produces	produces	manufactured_object;	organism_function;	age_group	family_group
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	complicates	anatomical_abnormality;	sign_or_symptom;	cell_or_molecular_dysfunction	acquired_abnormality	pathologic_function	injury_or_poisoning
result_of	neoplastic_process	co-occurs_with	disrupts	cell_function;	cell_or_molecular_dysfunction;	injury_or_poisoning
precedes	neoplastic_process	isa	complicates	acquired_abnormality;	mental_or_behavioral_dysfunction;	disease_or_syndrome	pathologic_function
isa	physical_object	result_of	associated_with	patient_or_disabled_group;	acquired_abnormality;	individual_behavior	behavior
conceptual_part_of	behavior	result_of	result_of	cell_or_molecular_dysfunction;	idea_or_concept;	mental_process
manifestation_of	mental_or_behavioral_dysfunction	diagnoses	result_of	cell_function;	sign_or_symptom;	congenital_abnormality	acquired_abnormality	neoplastic_process	pathologic_function	cell_or_molecular_dysfunction
part_of	rickettsia_or_chlamydia	complicates	part_of	alga;	anatomical_abnormality;	congenital_abnormality
result_of	organ_or_tissue_function	disrupts	process_of	reptile;	injury_or_poisoning;	organism_function	genetic_function	cell_function	physiologic_function	mental_process
result_of	cell_function	isa	co-occurs_with	mental_or_behavioral_dysfunction;	mental_or_behavioral_dysfunction;	disease_or_syndrome
isa	conceptual_entity	affects	location_of	governmental_or_regulatory_activity;	regulation_or_law;	self_help_or_relief_organization	professional_society	organization	health_care_related_organization
affects	clinical_attribute	produces	produces	lipid;	genetic_function;	cell_component
location_of	acquired_abnormality	adjacent_to	interconnects	body_space_or_junction;	body_location_or_region;	body_part_organ_or_organ_component
isa	conceptual_entity	affects	carries_out	diagnostic_procedure;	regulation_or_law;	organization	self_help_or_relief_organization	health_care_related_organization
location_of	enzyme	interacts_with	interacts_with	virus;	alga;	fungus
interacts_with	enzyme	associated_with	location_of	neuroreactive_substance_or_biogenic_amine;	neuroreactive_substance_or_biogenic_amine;	virus
associated_with	geographic_area	manifestation_of	complicates	cell_or_molecular_dysfunction;	behavior;	mental_or_behavioral_dysfunction
isa	spatial_concept	adjacent_to	part_of	bird;	body_location_or_region;	body_part_organ_or_organ_component
associated_with	occupation_or_discipline	isa	associated_with	professional_or_occupational_group;	social_behavior;	behavior
associated_with	occupation_or_discipline	result_of	process_of	neoplastic_process;	social_behavior;	mental_process
causes	mental_or_behavioral_dysfunction	consists_of	affects	genetic_function;	body_substance;	lipid	organophosphorus_compound	eicosanoid	carbohydrate	organic_chemical	steroid	nucleic_acid_nucleoside_or_nucleotide	amino_acid_peptide_or_protein
interacts_with	virus	causes	process_of	cell_function;	fungus;	cell_or_molecular_dysfunction	experimental_model_of_disease	mental_or_behavioral_dysfunction	neoplastic_process
isa	physical_object	result_of	associated_with	family_group;	acquired_abnormality;	behavior	individual_behavior
result_of	individual_behavior	location_of	manifestation_of	disease_or_syndrome;	acquired_abnormality;	cell_or_molecular_dysfunction	mental_or_behavioral_dysfunction	experimental_model_of_disease	neoplastic_process
conceptual_part_of	behavior	result_of	result_of	pathologic_function;	idea_or_concept;	mental_process
causes	pathologic_function	location_of	indicates	mental_or_behavioral_dysfunction;	bacterium;	immunologic_factor
isa	occupation_or_discipline	issue_in	issue_in	biomedical_occupation_or_discipline;	biomedical_occupation_or_discipline;	occupation_or_discipline
interacts_with	virus	causes	degree_of	experimental_model_of_disease;	fungus;	cell_or_molecular_dysfunction	neoplastic_process	mental_or_behavioral_dysfunction
